_id,co_reg_geo,no_reg_geo,ano,variavel,saude_categoria,saude_subcategoria,valor
1994,3.0,Sudeste,2014,Estabelecimentos de Saúde,Consultorio isolado,Total,73556.0
1995,3.0,Sudeste,2014,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,97.0
1996,3.0,Sudeste,2014,Estabelecimentos de Saúde,Farmacia,Total,757.0
1997,3.0,Sudeste,2014,Estabelecimentos de Saúde,Hospital especializado,Total,443.0
1998,3.0,Sudeste,2014,Estabelecimentos de Saúde,Hospital geral,Total,1748.0
1999,3.0,Sudeste,2014,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,257.0
2000,3.0,Sudeste,2014,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,12.0
2001,3.0,Sudeste,2014,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,63.0
2002,3.0,Sudeste,2014,Estabelecimentos de Saúde,Oficina ortopedica,Total,2.0
2003,3.0,Sudeste,2014,Estabelecimentos de Saúde,Policlinica,Total,3014.0
2004,3.0,Sudeste,2014,Estabelecimentos de Saúde,Polo academia da saude,Total,291.0
2005,3.0,Sudeste,2014,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
2006,3.0,Sudeste,2014,Estabelecimentos de Saúde,Posto de saude,Total,2064.0
2007,3.0,Sudeste,2014,Estabelecimentos de Saúde,Pronto atendimento,Total,413.0
2008,3.0,Sudeste,2014,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2009,3.0,Sudeste,2014,Estabelecimentos de Saúde,Pronto socorro especializado,Total,35.0
2010,3.0,Sudeste,2014,Estabelecimentos de Saúde,Pronto socorro geral,Total,261.0
2011,3.0,Sudeste,2014,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2012,3.0,Sudeste,2014,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,146.0
2013,3.0,Sudeste,2014,Estabelecimentos de Saúde,Telessaude,Total,16.0
2014,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,9222.0
2015,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,22.0
2016,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,9.0
2017,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2018,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,599.0
2019,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2020,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2021,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade mista,Total,62.0
2022,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1231.0
2023,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade movel fluvial,Total,1.0
2024,3.0,Sudeste,2014,Estabelecimentos de Saúde,Unidade movel terrestre,Total,303.0
2025,3.0,Sudeste,2015,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
2026,3.0,Sudeste,2015,Estabelecimentos de Saúde,Central de gestao em saude,Total,1666.0
2027,3.0,Sudeste,2015,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,49.0
2028,3.0,Sudeste,2015,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,62.0
2029,3.0,Sudeste,2015,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,240.0
2030,3.0,Sudeste,2015,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,80.0
2031,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,89.0
2032,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,134.0
2033,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,974.0
2034,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
2035,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,3.0
2036,3.0,Sudeste,2015,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,11587.0
2037,3.0,Sudeste,2015,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,18405.0
2038,3.0,Sudeste,2015,Estabelecimentos de Saúde,Consultorio isolado,Total,76318.0
2039,3.0,Sudeste,2015,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,91.0
2040,3.0,Sudeste,2015,Estabelecimentos de Saúde,Farmacia,Total,899.0
2041,3.0,Sudeste,2015,Estabelecimentos de Saúde,Hospital especializado,Total,411.0
2042,3.0,Sudeste,2015,Estabelecimentos de Saúde,Hospital geral,Total,1686.0
2043,3.0,Sudeste,2015,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,259.0
2044,3.0,Sudeste,2015,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,10.0
2045,3.0,Sudeste,2015,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,78.0
2046,3.0,Sudeste,2015,Estabelecimentos de Saúde,Oficina ortopedica,Total,3.0
2047,3.0,Sudeste,2015,Estabelecimentos de Saúde,Policlinica,Total,3067.0
2048,3.0,Sudeste,2015,Estabelecimentos de Saúde,Polo academia da saude,Total,380.0
2049,3.0,Sudeste,2015,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
2050,3.0,Sudeste,2015,Estabelecimentos de Saúde,Posto de saude,Total,1954.0
2051,3.0,Sudeste,2015,Estabelecimentos de Saúde,Pronto atendimento,Total,438.0
2052,3.0,Sudeste,2015,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2053,3.0,Sudeste,2015,Estabelecimentos de Saúde,Pronto socorro especializado,Total,33.0
2054,3.0,Sudeste,2015,Estabelecimentos de Saúde,Pronto socorro geral,Total,238.0
2055,3.0,Sudeste,2015,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2056,3.0,Sudeste,2015,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,192.0
2057,3.0,Sudeste,2015,Estabelecimentos de Saúde,Telessaude,Total,18.0
2058,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,9218.0
2059,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,26.0
2060,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,10.0
2061,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2062,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,650.0
2063,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2064,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2065,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade mista,Total,60.0
2066,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1317.0
2067,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade movel fluvial,Total,1.0
2068,3.0,Sudeste,2015,Estabelecimentos de Saúde,Unidade movel terrestre,Total,287.0
2069,3.0,Sudeste,2016,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
2070,3.0,Sudeste,2016,Estabelecimentos de Saúde,Central de gestao em saude,Total,1672.0
2071,3.0,Sudeste,2016,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,42.0
2072,3.0,Sudeste,2016,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,57.0
2073,3.0,Sudeste,2016,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,256.0
2074,3.0,Sudeste,2016,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,81.0
2075,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,95.0
2076,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,149.0
2077,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,1024.0
2078,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
2079,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,2.0
2080,3.0,Sudeste,2016,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,11824.0
2081,3.0,Sudeste,2016,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,19704.0
2082,3.0,Sudeste,2016,Estabelecimentos de Saúde,Consultorio isolado,Total,80900.0
2083,3.0,Sudeste,2016,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,89.0
2084,3.0,Sudeste,2016,Estabelecimentos de Saúde,Farmacia,Total,996.0
2085,3.0,Sudeste,2016,Estabelecimentos de Saúde,Hospital especializado,Total,385.0
2086,3.0,Sudeste,2016,Estabelecimentos de Saúde,Hospital geral,Total,1680.0
2087,3.0,Sudeste,2016,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,278.0
2088,3.0,Sudeste,2016,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,8.0
2089,3.0,Sudeste,2016,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,91.0
2090,3.0,Sudeste,2016,Estabelecimentos de Saúde,Oficina ortopedica,Total,5.0
2091,3.0,Sudeste,2016,Estabelecimentos de Saúde,Policlinica,Total,3169.0
2092,3.0,Sudeste,2016,Estabelecimentos de Saúde,Polo academia da saude,Total,487.0
2093,3.0,Sudeste,2016,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,33.0
2094,3.0,Sudeste,2016,Estabelecimentos de Saúde,Posto de saude,Total,1896.0
2095,3.0,Sudeste,2016,Estabelecimentos de Saúde,Pronto atendimento,Total,479.0
2096,3.0,Sudeste,2016,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2097,3.0,Sudeste,2016,Estabelecimentos de Saúde,Pronto socorro especializado,Total,34.0
2098,3.0,Sudeste,2016,Estabelecimentos de Saúde,Pronto socorro geral,Total,227.0
2099,3.0,Sudeste,2016,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2100,3.0,Sudeste,2016,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,252.0
2101,3.0,Sudeste,2016,Estabelecimentos de Saúde,Telessaude,Total,18.0
2102,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,9413.0
2103,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,29.0
2104,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,15.0
2105,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2106,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,646.0
2107,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2108,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2109,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade mista,Total,63.0
2110,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1359.0
2111,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade movel fluvial,Total,1.0
2112,3.0,Sudeste,2016,Estabelecimentos de Saúde,Unidade movel terrestre,Total,292.0
2113,3.0,Sudeste,2017,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
2114,3.0,Sudeste,2017,Estabelecimentos de Saúde,Central de gestao em saude,Total,1731.0
2115,3.0,Sudeste,2017,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,37.0
2116,3.0,Sudeste,2017,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,0.0
2117,3.0,Sudeste,2017,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,331.0
2118,3.0,Sudeste,2017,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,83.0
2119,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,98.0
2120,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,166.0
2121,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,1071.0
2122,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
2123,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,3.0
2124,3.0,Sudeste,2017,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,11941.0
2125,3.0,Sudeste,2017,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,21798.0
2126,3.0,Sudeste,2017,Estabelecimentos de Saúde,Consultorio isolado,Total,85944.0
2127,3.0,Sudeste,2017,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,108.0
2128,3.0,Sudeste,2017,Estabelecimentos de Saúde,Farmacia,Total,1089.0
2129,3.0,Sudeste,2017,Estabelecimentos de Saúde,Hospital especializado,Total,384.0
2130,3.0,Sudeste,2017,Estabelecimentos de Saúde,Hospital geral,Total,1690.0
2131,3.0,Sudeste,2017,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,296.0
2132,3.0,Sudeste,2017,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,7.0
2133,3.0,Sudeste,2017,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,99.0
2134,3.0,Sudeste,2017,Estabelecimentos de Saúde,Oficina ortopedica,Total,8.0
2135,3.0,Sudeste,2017,Estabelecimentos de Saúde,Policlinica,Total,3383.0
2136,3.0,Sudeste,2017,Estabelecimentos de Saúde,Polo academia da saude,Total,527.0
2137,3.0,Sudeste,2017,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,71.0
2138,3.0,Sudeste,2017,Estabelecimentos de Saúde,Posto de saude,Total,1854.0
2139,3.0,Sudeste,2017,Estabelecimentos de Saúde,Pronto atendimento,Total,525.0
2140,3.0,Sudeste,2017,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2141,3.0,Sudeste,2017,Estabelecimentos de Saúde,Pronto socorro especializado,Total,34.0
2142,3.0,Sudeste,2017,Estabelecimentos de Saúde,Pronto socorro geral,Total,228.0
2143,3.0,Sudeste,2017,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2144,3.0,Sudeste,2017,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,305.0
2145,3.0,Sudeste,2017,Estabelecimentos de Saúde,Telessaude,Total,20.0
2146,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,10106.0
2147,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,35.0
2148,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,17.0
2149,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2150,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,697.0
2151,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2152,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2153,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade mista,Total,59.0
2154,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1388.0
2155,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
2156,3.0,Sudeste,2017,Estabelecimentos de Saúde,Unidade movel terrestre,Total,299.0
2157,3.0,Sudeste,2018,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
2158,3.0,Sudeste,2018,Estabelecimentos de Saúde,Central de gestao em saude,Total,1763.0
2159,3.0,Sudeste,2018,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,44.0
2160,3.0,Sudeste,2018,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,0.0
2161,3.0,Sudeste,2018,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,348.0
2162,3.0,Sudeste,2018,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,83.0
2163,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,109.0
2164,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,194.0
2165,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,1117.0
2166,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
2167,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,4.0
2168,3.0,Sudeste,2018,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,12088.0
2169,3.0,Sudeste,2018,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,23633.0
2170,3.0,Sudeste,2018,Estabelecimentos de Saúde,Consultorio isolado,Total,91258.0
2171,3.0,Sudeste,2018,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,137.0
2172,3.0,Sudeste,2018,Estabelecimentos de Saúde,Farmacia,Total,1379.0
2173,3.0,Sudeste,2018,Estabelecimentos de Saúde,Hospital especializado,Total,355.0
2174,3.0,Sudeste,2018,Estabelecimentos de Saúde,Hospital geral,Total,1684.0
2175,3.0,Sudeste,2018,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,292.0
2176,3.0,Sudeste,2018,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
2177,3.0,Sudeste,2018,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,119.0
2178,3.0,Sudeste,2018,Estabelecimentos de Saúde,Oficina ortopedica,Total,11.0
2179,3.0,Sudeste,2018,Estabelecimentos de Saúde,Policlinica,Total,3545.0
2180,3.0,Sudeste,2018,Estabelecimentos de Saúde,Polo academia da saude,Total,600.0
2181,3.0,Sudeste,2018,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,112.0
2182,3.0,Sudeste,2018,Estabelecimentos de Saúde,Posto de saude,Total,1814.0
2183,3.0,Sudeste,2018,Estabelecimentos de Saúde,Pronto atendimento,Total,545.0
2184,3.0,Sudeste,2018,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2185,3.0,Sudeste,2018,Estabelecimentos de Saúde,Pronto socorro especializado,Total,28.0
2186,3.0,Sudeste,2018,Estabelecimentos de Saúde,Pronto socorro geral,Total,225.0
2187,3.0,Sudeste,2018,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2188,3.0,Sudeste,2018,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,370.0
2189,3.0,Sudeste,2018,Estabelecimentos de Saúde,Telessaude,Total,22.0
2190,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,10730.0
2191,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,37.0
2192,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,14.0
2193,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2194,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,742.0
2195,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2196,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2197,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade mista,Total,64.0
2198,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1447.0
2199,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
2200,3.0,Sudeste,2018,Estabelecimentos de Saúde,Unidade movel terrestre,Total,310.0
2201,3.0,Sudeste,2019,Estabelecimentos de Saúde,Central de abastecimento,Total,108.0
2202,3.0,Sudeste,2019,Estabelecimentos de Saúde,Central de gestao em saude,Total,1768.0
2203,3.0,Sudeste,2019,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,49.0
2204,3.0,Sudeste,2019,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,3.0
2205,3.0,Sudeste,2019,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,350.0
2206,3.0,Sudeste,2019,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,85.0
2207,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,108.0
2208,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,226.0
2209,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,1148.0
2210,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de imunizacao,Total,47.0
2211,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,4.0
2212,3.0,Sudeste,2019,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,12228.0
2213,3.0,Sudeste,2019,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,24207.0
2214,3.0,Sudeste,2019,Estabelecimentos de Saúde,Consultorio isolado,Total,96356.0
2215,3.0,Sudeste,2019,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,147.0
2216,3.0,Sudeste,2019,Estabelecimentos de Saúde,Farmacia,Total,1720.0
2217,3.0,Sudeste,2019,Estabelecimentos de Saúde,Hospital especializado,Total,357.0
2218,3.0,Sudeste,2019,Estabelecimentos de Saúde,Hospital geral,Total,1676.0
2219,3.0,Sudeste,2019,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,313.0
2220,3.0,Sudeste,2019,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
2221,3.0,Sudeste,2019,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,134.0
2222,3.0,Sudeste,2019,Estabelecimentos de Saúde,Oficina ortopedica,Total,12.0
2223,3.0,Sudeste,2019,Estabelecimentos de Saúde,Policlinica,Total,4060.0
2224,3.0,Sudeste,2019,Estabelecimentos de Saúde,Polo academia da saude,Total,668.0
2225,3.0,Sudeste,2019,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,168.0
2226,3.0,Sudeste,2019,Estabelecimentos de Saúde,Posto de saude,Total,1720.0
2227,3.0,Sudeste,2019,Estabelecimentos de Saúde,Pronto atendimento,Total,576.0
2228,3.0,Sudeste,2019,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
2229,3.0,Sudeste,2019,Estabelecimentos de Saúde,Pronto socorro especializado,Total,27.0
2230,3.0,Sudeste,2019,Estabelecimentos de Saúde,Pronto socorro geral,Total,213.0
2231,3.0,Sudeste,2019,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
2232,3.0,Sudeste,2019,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,431.0
2233,3.0,Sudeste,2019,Estabelecimentos de Saúde,Telessaude,Total,23.0
2234,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,11029.0
2235,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,35.0
2236,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,14.0
2237,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
2238,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,781.0
2239,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
2240,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
2241,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade mista,Total,68.0
2242,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,1461.0
2243,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
2244,3.0,Sudeste,2019,Estabelecimentos de Saúde,Unidade movel terrestre,Total,316.0
2245,3.0,Sudeste,2020,Estabelecimentos de Saúde,Central de abastecimento,Total,291.0
2246,3.0,Sudeste,2020,Estabelecimentos de Saúde,Central de gestao em saude,Total,1777.0
2247,3.0,Sudeste,2020,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,44.0
2248,3.0,Sudeste,2020,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,7.0
2249,3.0,Sudeste,2020,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,351.0
2250,3.0,Sudeste,2020,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,87.0
2251,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,133.0
2252,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,225.0
2253,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,1184.0
2254,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de imunizacao,Total,124.0
2255,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,4.0
2256,3.0,Sudeste,2020,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,12335.0
2257,3.0,Sudeste,2020,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,20682.0
2258,3.0,Sudeste,2020,Estabelecimentos de Saúde,Consultorio isolado,Total,82750.0
2259,3.0,Sudeste,2020,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,150.0
2260,3.0,Sudeste,2020,Estabelecimentos de Saúde,Farmacia,Total,1998.0
2261,3.0,Sudeste,2020,Estabelecimentos de Saúde,Hospital especializado,Total,353.0
2262,3.0,Sudeste,2020,Estabelecimentos de Saúde,Hospital geral,Total,1785.0
2263,3.0,Sudeste,2020,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,320.0
2264,3.0,Sudeste,2020,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,7.0
2265,3.0,Sudeste,2020,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,150.0
2266,3.0,Sudeste,2020,Estabelecimentos de Saúde,Oficina ortopedica,Total,13.0
2267,3.0,Sudeste,2020,Estabelecimentos de Saúde,Policlinica,Total,4112.0
